track_name,artist,year,views,is_hit,genre,listeners,playcount,tags,lyric_positivity,slang_count,primary_theme,bpm,energy,danceability,valence,acousticness,loudness,key,mode,spectral_flatness,zero_crossing_rate,mfcc_mean,spectral_contrast,poly_features,instrumentalness,liveness,speechiness,sub_genre
Banho de Folhas (Remix),Luedji Luna,2024,35096829,1,mpb,610234,3049526,"brazilian,pop,mpb,rnb",0.81,0,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Acalanto #90,Luedji Luna,2024,25475053,1,mpb,766132,4123397,"brazilian,pop,mpb,rnb",0.19,7,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Banho de Folhas (Ao Vivo),Luedji Luna,2024,32572045,1,mpb,710846,470293,"brazilian,pop,mpb,rnb",0.37,15,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Acalanto - Acústico,Luedji Luna,2024,1720547,1,mpb,793027,1839858,"brazilian,pop,mpb,rnb",0.56,5,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Bom Mesmo É Estar Debaixo D'água (Radio Edit),Luedji Luna,2024,39884422,1,mpb,680579,4736979,"brazilian,pop,mpb,rnb",0.34,1,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Acalanto #137,Luedji Luna,2024,4784121,1,mpb,203224,3886674,"brazilian,pop,mpb,rnb",0.66,15,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Acalanto (Ao Vivo),Luedji Luna,2024,28116766,1,mpb,74710,3994203,"brazilian,pop,mpb,rnb",0.49,7,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Banho de Folhas #77,Luedji Luna,2024,16536650,1,mpb,635927,4556295,"brazilian,pop,mpb,rnb",0.88,3,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Bom Mesmo É Estar Debaixo D'água (Remix),Luedji Luna,2024,13770607,1,mpb,403184,4002995,"brazilian,pop,mpb,rnb",0.7,4,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Ain't Got No #297,Luedji Luna,2024,29960068,1,mpb,814545,1354601,"brazilian,pop,mpb,rnb",0.87,3,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Acalanto #118,Luedji Luna,2024,40907154,1,mpb,683001,3830109,"brazilian,pop,mpb,rnb",0.31,3,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Zero (Radio Edit),Liniker,2024,11214759,1,mpb,944147,1841824,"brazilian,pop,mpb,rnb",0.66,15,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Zero #327,Liniker,2024,33136833,1,mpb,196956,1660823,"brazilian,pop,mpb,rnb",0.12,1,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Baby 95 (Ao Vivo),Liniker,2024,42579117,1,mpb,713884,778375,"brazilian,pop,mpb,rnb",0.32,1,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Baby 95 (Radio Edit),Liniker,2024,5650115,1,mpb,873059,2862480,"brazilian,pop,mpb,rnb",0.35,11,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Zero #160,Liniker,2024,31772439,1,mpb,632727,3648727,"brazilian,pop,mpb,rnb",0.51,11,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Melhores Momentos #175,Liniker,2024,45196842,1,mpb,642517,1050289,"brazilian,pop,mpb,rnb",0.14,10,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Zero (Remix),Liniker,2024,12811271,1,mpb,458383,40449,"brazilian,pop,mpb,rnb",0.68,8,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Bem Bom #417,Liniker,2024,44071871,1,mpb,430018,2389179,"brazilian,pop,mpb,rnb",0.46,6,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Antes de Tudo (Radio Edit),Liniker,2024,18597987,1,mpb,976552,1757428,"brazilian,pop,mpb,rnb",0.27,1,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Bem Bom (Radio Edit),Liniker,2024,39240055,1,mpb,645921,3781855,"brazilian,pop,mpb,rnb",0.82,8,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Bem Bom (Remix),Liniker,2024,32453676,1,mpb,208049,429603,"brazilian,pop,mpb,rnb",0.7,12,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Intimidade (Remix),Liniker,2024,13389940,1,mpb,755483,2409857,"brazilian,pop,mpb,rnb",0.26,14,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Psiu (Radio Edit),Liniker,2024,24160734,1,mpb,738239,3052856,"brazilian,pop,mpb,rnb",0.68,10,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Melhores Momentos #8,Liniker,2024,5031909,1,mpb,899403,434469,"brazilian,pop,mpb,rnb",0.71,3,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Baby 95 (Remix),Liniker,2024,16110338,1,mpb,502772,3514076,"brazilian,pop,mpb,rnb",0.79,14,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Melhores Momentos (Remix),Liniker,2024,23773939,1,mpb,599275,4679712,"brazilian,pop,mpb,rnb",0.69,15,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Intimidade - Acústico,Liniker,2024,41690234,1,mpb,363055,853429,"brazilian,pop,mpb,rnb",0.11,5,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Antes de Tudo #405,Liniker,2024,43226414,1,mpb,30912,3756055,"brazilian,pop,mpb,rnb",0.85,14,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Baby 95 - Acústico,Liniker,2024,28287085,1,mpb,387066,2497569,"brazilian,pop,mpb,rnb",0.46,14,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Bem Bom #87,Liniker,2024,10579696,1,mpb,767994,3902743,"brazilian,pop,mpb,rnb",0.18,0,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Intimidade (Ao Vivo),Liniker,2024,27365286,1,mpb,891576,2015215,"brazilian,pop,mpb,rnb",0.32,8,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Antes de Tudo #148,Liniker,2024,4018832,1,mpb,239909,74010,"brazilian,pop,mpb,rnb",0.62,11,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Psiu (Remix),Liniker,2024,29822052,1,mpb,165756,3407733,"brazilian,pop,mpb,rnb",0.64,11,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Psiu (Ao Vivo),Liniker,2024,20004784,1,mpb,89835,1605819,"brazilian,pop,mpb,rnb",0.47,0,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Baby 95 #308,Liniker,2024,30586648,1,mpb,763436,3588153,"brazilian,pop,mpb,rnb",0.21,1,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Antes de Tudo #481,Liniker,2024,14273963,1,mpb,669693,878252,"brazilian,pop,mpb,rnb",0.25,12,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Bem Bom - Acústico,Liniker,2024,28943057,1,mpb,463242,3403889,"brazilian,pop,mpb,rnb",0.63,0,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Intimidade #148,Liniker,2024,36237922,1,mpb,653891,1548488,"brazilian,pop,mpb,rnb",0.48,0,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Intimidade #419,Liniker,2024,6780291,1,mpb,454776,3356883,"brazilian,pop,mpb,rnb",0.46,6,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Antes de Tudo (Remix),Liniker,2024,3108818,1,mpb,641965,3161170,"brazilian,pop,mpb,rnb",0.55,14,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Intimidade (Radio Edit),Liniker,2024,40361301,1,mpb,705882,1249206,"brazilian,pop,mpb,rnb",0.87,13,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Antes de Tudo - Acústico,Liniker,2024,17472576,1,mpb,96856,3915250,"brazilian,pop,mpb,rnb",0.31,12,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Antes de Tudo #359,Liniker,2024,11046931,1,mpb,524043,3703680,"brazilian,pop,mpb,rnb",0.14,8,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Acalanto #240,Luedji Luna,2020,29429446,1,mpb,783531,2185005,"brazilian,pop,mpb,rnb",0.78,4,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Construção - Acústico,Gilberto Gil,2020,16542778,1,mpb,919892,4969653,"brazilian,pop,mpb,rnb",0.11,4,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Garota de Ipanema #75,Caetano Veloso,2020,33842263,1,mpb,551713,4883957,"brazilian,pop,mpb,rnb",0.32,12,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Águas de Março (Ao Vivo),Caetano Veloso,2020,4342725,1,mpb,370543,324990,"brazilian,pop,mpb,rnb",0.46,1,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Canto de Ossanha #439,Caetano Veloso,2020,9444230,1,mpb,613106,3349833,"brazilian,pop,mpb,rnb",0.29,4,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Canto de Ossanha #220,Caetano Veloso,2020,23366849,1,mpb,633887,2030505,"brazilian,pop,mpb,rnb",0.69,3,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Bem Bom (Ao Vivo),Liniker,2020,32838566,1,mpb,564661,4422777,"brazilian,pop,mpb,rnb",0.59,1,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Águas de Março #131,Gilberto Gil,2020,38776115,1,mpb,986210,427359,"brazilian,pop,mpb,rnb",0.38,8,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Canto de Ossanha #304,Djavan,2020,10955862,1,mpb,581219,2130579,"brazilian,pop,mpb,rnb",0.11,15,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Intimidade #351,Liniker,2020,41390142,1,mpb,144083,4309494,"brazilian,pop,mpb,rnb",0.54,6,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Oceano #34,Caetano Veloso,2020,1664869,1,mpb,305473,3463598,"brazilian,pop,mpb,rnb",0.37,6,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Garota de Ipanema #177,Gilberto Gil,2020,41247513,1,mpb,197611,3266065,"brazilian,pop,mpb,rnb",0.43,13,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Garota de Ipanema (Remix),Djavan,2020,32283716,1,mpb,140735,624803,"brazilian,pop,mpb,rnb",0.37,8,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Aquele Abraço - Acústico,Djavan,2020,18342493,1,mpb,173390,4505218,"brazilian,pop,mpb,rnb",0.14,12,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Melhores Momentos (Ao Vivo),Liniker,2020,22644933,1,mpb,338910,3510189,"brazilian,pop,mpb,rnb",0.19,1,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Garota de Ipanema (Remix),Caetano Veloso,2020,33431714,1,mpb,937266,4243034,"brazilian,pop,mpb,rnb",0.57,2,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Psiu #310,Liniker,2020,16126830,1,mpb,821251,4875326,"brazilian,pop,mpb,rnb",0.33,1,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Construção - Acústico,Caetano Veloso,2020,29639722,1,mpb,244907,4215205,"brazilian,pop,mpb,rnb",0.65,9,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Oceano #44,Djavan,2020,2918,0,mpb,86333,2541132,"brazilian,pop,mpb,rnb",0.11,4,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Bem Bom #329,Liniker,2020,241,0,mpb,337944,3179459,"brazilian,pop,mpb,rnb",0.54,12,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Bom Mesmo É Estar Debaixo D'água #307,Luedji Luna,2020,3739,0,mpb,992079,3703383,"brazilian,pop,mpb,rnb",0.8,5,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Águas de Março - Acústico,Djavan,2020,4451,0,mpb,601931,355397,"brazilian,pop,mpb,rnb",0.15,11,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Águas de Março #59,Gilberto Gil,2020,1836,0,mpb,522805,4493639,"brazilian,pop,mpb,rnb",0.24,6,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Acalanto #16,Luedji Luna,2020,1902,0,mpb,541312,4386259,"brazilian,pop,mpb,rnb",0.29,4,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Garota de Ipanema (Ao Vivo),Caetano Veloso,2020,1181,0,mpb,912022,4771191,"brazilian,pop,mpb,rnb",0.36,12,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Águas de Março #70,Djavan,2020,1405,0,mpb,470069,631488,"brazilian,pop,mpb,rnb",0.85,5,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Canto de Ossanha #243,Gilberto Gil,2020,484,0,mpb,439222,3946912,"brazilian,pop,mpb,rnb",0.29,4,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Acalanto #245,Luedji Luna,2020,405,0,mpb,446546,2572143,"brazilian,pop,mpb,rnb",0.55,6,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Construção #204,Djavan,2020,3797,0,mpb,512104,627143,"brazilian,pop,mpb,rnb",0.84,9,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Águas de Março #272,Caetano Veloso,2020,306,0,mpb,62660,1282268,"brazilian,pop,mpb,rnb",0.57,8,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Acalanto #283,Luedji Luna,2020,967,0,mpb,984962,4833469,"brazilian,pop,mpb,rnb",0.22,12,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Zero #338,Liniker,2020,1507,0,mpb,978426,1257813,"brazilian,pop,mpb,rnb",0.29,9,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Canto de Ossanha (Ao Vivo),Caetano Veloso,2020,2678,0,mpb,428265,1575886,"brazilian,pop,mpb,rnb",0.23,11,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Águas de Março #158,Gilberto Gil,2020,4200,0,mpb,338522,4467245,"brazilian,pop,mpb,rnb",0.84,0,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Aquele Abraço #357,Gilberto Gil,2020,3631,0,mpb,848288,161861,"brazilian,pop,mpb,rnb",0.83,7,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Águas de Março #335,Gilberto Gil,2020,2166,0,mpb,281072,3291062,"brazilian,pop,mpb,rnb",0.38,9,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Antes de Tudo (Ao Vivo),Liniker,2020,2618,0,mpb,664102,1073218,"brazilian,pop,mpb,rnb",0.87,13,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Aquele Abraço #50,Caetano Veloso,2020,3552,0,mpb,984028,759311,"brazilian,pop,mpb,rnb",0.67,10,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Intimidade #282,Liniker,2020,3156,0,mpb,655731,4280592,"brazilian,pop,mpb,rnb",0.35,12,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Canto de Ossanha #262,Caetano Veloso,2020,351,0,mpb,403854,4777876,"brazilian,pop,mpb,rnb",0.65,12,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Bom Mesmo É Estar Debaixo D'água #214,Luedji Luna,2020,4230,0,mpb,688720,3306993,"brazilian,pop,mpb,rnb",0.87,5,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Garota de Ipanema - Acústico,Gilberto Gil,2020,250,0,mpb,969458,4345727,"brazilian,pop,mpb,rnb",0.43,11,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Baby 95 #231,Liniker,2020,4878,0,mpb,890797,3385941,"brazilian,pop,mpb,rnb",0.29,0,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Construção (Ao Vivo),Caetano Veloso,2020,1602,0,mpb,209091,4805048,"brazilian,pop,mpb,rnb",0.39,5,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Banho de Folhas #426,Luedji Luna,2020,1038,0,mpb,846768,1979761,"brazilian,pop,mpb,rnb",0.62,4,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Oceano #442,Caetano Veloso,2020,1964,0,mpb,895932,863846,"brazilian,pop,mpb,rnb",0.81,0,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Canto de Ossanha #477,Djavan,2020,1643,0,mpb,975006,55990,"brazilian,pop,mpb,rnb",0.36,3,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Bem Bom #107,Liniker,2020,4857,0,mpb,389302,3232467,"brazilian,pop,mpb,rnb",0.12,3,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Banho de Folhas #433,Luedji Luna,2020,2064,0,mpb,924851,1645466,"brazilian,pop,mpb,rnb",0.65,14,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Garota de Ipanema (Radio Edit),Caetano Veloso,2020,1697,0,mpb,573111,3942391,"brazilian,pop,mpb,rnb",0.31,1,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Oceano (Ao Vivo),Gilberto Gil,2020,2785,0,mpb,317097,3737346,"brazilian,pop,mpb,rnb",0.66,7,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Canto de Ossanha - Acústico,Caetano Veloso,2020,237,0,mpb,517252,2637968,"brazilian,pop,mpb,rnb",0.78,11,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Construção #475,Caetano Veloso,2020,4676,0,mpb,717418,2888836,"brazilian,pop,mpb,rnb",0.17,8,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Canto de Ossanha (Remix),Djavan,2020,4442,0,mpb,993796,3695382,"brazilian,pop,mpb,rnb",0.12,6,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Zero (Ao Vivo),Liniker,2020,4121,0,mpb,871164,4246545,"brazilian,pop,mpb,rnb",0.37,8,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Baby 95 #166,Liniker,2020,3073,0,mpb,818197,4139276,"brazilian,pop,mpb,rnb",0.34,3,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Águas de Março #427,Gilberto Gil,2020,2708,0,mpb,957922,271205,"brazilian,pop,mpb,rnb",0.42,8,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Melhores Momentos #281,Liniker,2020,1269,0,mpb,845812,3199822,"brazilian,pop,mpb,rnb",0.53,1,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Construção - Acústico,Djavan,2020,965,0,mpb,416372,2242972,"brazilian,pop,mpb,rnb",0.12,4,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Canto de Ossanha #240,Caetano Veloso,2020,4605,0,mpb,22545,1913013,"brazilian,pop,mpb,rnb",0.8,9,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Canto de Ossanha - Acústico,Djavan,2020,3710,0,mpb,848529,4498053,"brazilian,pop,mpb,rnb",0.3,15,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Garota de Ipanema #341,Gilberto Gil,2020,3660,0,mpb,89529,1911688,"brazilian,pop,mpb,rnb",0.26,3,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Garota de Ipanema #479,Djavan,2020,4711,0,mpb,239526,1374832,"brazilian,pop,mpb,rnb",0.37,10,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Acalanto #217,Luedji Luna,2020,1398,0,mpb,502502,3833597,"brazilian,pop,mpb,rnb",0.82,7,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Melhores Momentos #357,Liniker,2020,855,0,mpb,736421,928738,"brazilian,pop,mpb,rnb",0.15,12,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
